id,diversity,citations,year,region,is_Biotech
EP19810300427,0.0639,3,1981,UKE12,0
EP19820304407,0.0042,1,1982,UKJ14,0
EP19810302425,0.0049,2,1981,UKJ14,0
EP19820304405,0.0011,0,1982,UKI23,0
EP19800302523,0.0017,1,1980,UKI23,0
EP19820304375,0.038,0,1982,UKJ23,0
EP19810303458,0.0442,1,1981,UKJ23,0
EP19800304619,0.0471,4,1980,UKJ13,0
EP19820303858,0.0257,0,1982,UKJ23,0
EP19810300479,0.0279,1,1981,UKJ24,0
EP19820302047,0.0028,0,1982,UKJ11,0
EP19810304876,0.0019,1,1981,GBZZZ,0
EP19820304528,0.159,2,1982,UKJ13,0
EP19790302135,0.0031,1,1979,UKF15,0
EP19820304083,0.0316,0,1982,UKJ23,0
EP19820304946,0.0318,0,1982,UKH33,0
EP19830302188,0.0059,2,1983,UKH33,0
EP19790301934,0.0151,8,1979,UKH33,0
EP19820304575,0.0016,1,1982,UKF14,0
EP19810301464,0.0007,3,1981,UKF14,0
EP19820304262,0.038,3,1982,UKJ11,0
EP19820300585,0.0255,7,1982,UKJ11,0
EP19820305006,0.0036,1,1982,UKH33,0
EP19820200106,0.0023,1,1982,UKJ23,0
EP19820305153,0.0076,0,1982,UKM34,0
EP19820304886,0.0287,0,1982,UKH23,0
EP19820304738,0.0014,0,1982,UKC21,0
EP19790302297,0.0016,4,1979,UKC22,0
EP19820304422,0.0315,0,1982,UKJ13,0
EP19800303457,0.0125,5,1980,UKD61,0
EP19810300185,0.0054,2,1981,UKJ23,0
EP19820810384,0.0004,0,1982,UKH12,0
EP19800810397,0.0037,4,1980,UKH12,0
EP19820304693,0.0026,1,1982,UKG13,0
EP19820300897,0.0029,1,1982,UKK23,0
EP19820304634,0.0025,0,1982,UKJ23,0
EP19800301255,0.0028,1,1980,UKJ13,0
EP19820304341,0.0231,0,1982,UKH23,0
EP19820300122,0.0392,3,1982,UKH23,0
EP19840116176,0.0081,0,1982,UKJ23,0
EP19820306462,0.0004,0,1982,UKG22,0
EP19790302295,0.0004,1,1979,UKC22,0
EP19820304292,0.0021,2,1982,UKI11,0
EP19820304078,0.0014,2,1982,UKI11,0
EP19810303010,0.0006,2,1981,UKI11,0
EP19820300649,0.0007,0,1982,UKE42,0
EP19790301378,0.0006,1,1979,GBZZZ,0
EP19820305869,0.023,0,1982,GBZZZ,0
EP19810305020,0.0213,5,1981,UKI12,0
EP19860110216,0.038,0,1982,UKJ11,0
EP19820300889,0.0265,3,1982,UKI23,0
EP19860117233,0.0034,0,1982,GBZZZ,0
EP19820301294,0.0022,3,1982,GBZZZ,0
EP19820305784,0.0017,0,1982,UKD31,0
EP19790300133,0.0015,1,1979,UKD31,0
EP19840108695,0.0012,2,1982,UKG12,0
EP19820300891,0.0016,1,1982,UKG12,0
EP19820306200,0.0032,1,1982,UKH21,0
EP19810300930,0.0056,5,1981,UKH23,0
EP19820305840,0.0571,0,1982,GBZZZ,0
EP19820300472,0.0032,0,1982,UKM26,0
EP19800302327,0.0051,1,1980,UKM26,0
EP19820303179,0.0009,0,1982,UKJ33,0
EP19790104718,0.0013,1,1979,UKJ33,0
EP19820302790,0.0019,0,1982,UKF22,0
EP19810301028,0.0011,2,1981,UKG31,0
EP19820302394,0.0006,0,1982,UKK22,0
EP19800301800,0.0009,1,1980,UKK22,0
EP19820303803,0.0039,0,1982,UKD32,0
EP19820301496,0.0097,1,1982,UKD71,0
EP19820107946,0.0033,5,1982,UKH33,0
EP19830301151,0.0033,6,1983,UKJ42,0
EP19810301108,0.005,7,1981,UKH14,0
EP19820301683,0.0006,0,1982,UKJ33,0
EP19780300650,0.0007,1,1978,UKJ33,0
EP19850110175,0.0008,0,1982,UKJ13,0
EP19820305167,0.0017,3,1982,UKJ11,0
EP19820306745,0.002,2,1982,UKC21,0
EP19800303844,0.0023,1,1980,UKJ23,0
EP19820306866,0.0102,1,1982,UKJ33,0
EP19800302193,0.0032,2,1980,UKJ33,0
EP19820306885,0.0006,0,1982,UKJ23,0
EP19820306129,0.0024,2,1982,GBZZZ,0
EP19820306028,0.0019,0,1982,UKJ23,0
EP19820301322,0.0019,6,1982,UKJ24,0
EP19820305957,0.0439,0,1982,GBZZZ,0
EP19820305886,0.0021,0,1982,UKJ23,0
EP19780300581,0.0174,1,1978,UKJ23,0
EP19820305885,0.0021,0,1982,UKJ23,0
EP19820305878,0.0028,0,1982,UKJ23,0
EP19820302173,0.0017,2,1982,UKI11,0
EP19820305736,0.0015,2,1982,UKE22,0
EP19810302121,0.0043,2,1981,UKE22,0
EP19820305701,0.0237,0,1982,UKI23,0
EP19820305434,0.0004,0,1982,UKF12,0
EP19810303216,0.0014,2,1981,UKF12,0
EP19820306146,0.0152,1,1982,UKH33,0
EP19820306274,0.0224,0,1982,UKK43,0
EP19820306018,0.0014,0,1982,UKJ13,0
EP19810101075,0.0005,3,1981,UKJ13,0
EP19820305996,0.0021,1,1982,UKJ23,0
EP19830300470,0.001,2,1983,UKH23,0
EP19790300415,0.001,2,1979,UKK23,0
EP19820305666,0.0078,6,1982,UKJ13,0
EP19800301554,0.0155,5,1980,UKJ14,0
EP19820305485,0.0017,0,1982,UKE42,0
EP19800102134,0.0003,1,1980,UKE42,0
EP19820201368,0.0174,0,1982,UKF22,0
EP19800300565,0.0306,1,1980,UKM36,0
EP19820305992,0.0195,3,1982,UKD74,0
EP19790302603,0.0121,3,1979,UKD74,0
EP19820305383,0.0062,1,1982,UKH23,0
EP19820300536,0.0009,3,1982,UKG31,0
EP19820201385,0.0174,4,1982,UKD74,0
EP19810201115,0.0202,2,1981,UKD74,0
EP19820810460,0.0015,0,1982,UKH33,0
EP19800810374,0.0006,1,1980,UKH31,0
EP19820306021,0.0014,0,1982,UKJ13,0
EP19820306020,0.0014,0,1982,UKJ13,0
EP19820306876,0.0004,2,1982,UKE31,0
EP19810305675,0.0012,1,1981,UKF30,0
EP19820306686,0.0019,0,1982,UKI11,0
EP19820306605,0.0708,1,1982,UKM25,0
EP19820111332,0.006,0,1982,UKH23,0
EP19820306424,0.0006,2,1982,UKJ13,0
EP19810302618,0.0006,2,1981,UKJ13,0
EP19810302617,0.0007,4,1981,UKJ13,0
EP19820306302,0.0167,0,1982,UKJ24,0
EP19820306143,0.0041,0,1982,UKD62,0
EP19820306590,0.0025,1,1982,UKD31,0
EP19810300994,0.0022,2,1981,UKI23,0
EP19820306221,0.0004,0,1982,UKH14,0
EP19780300096,0.0006,1,1978,UKH14,0
EP19820306133,0.0012,0,1982,UKF21,0
EP19820304926,0.0007,1,1982,UKF22,0
EP19820305638,0.0005,0,1982,UKH23,0
EP19820304174,0.0007,0,1982,UKF12,0
EP19810301919,0.0007,2,1981,GBZZZ,0
EP19820303580,0.0071,3,1982,GBZZZ,1
EP19810300525,0.0054,3,1981,UKH33,0
EP19820301173,0.0009,1,1982,UKJ33,0
EP19820200319,0.0049,0,1982,UKJ33,0
EP19790200396,0.0078,1,1979,UKI11,0
EP19790301366,0.0028,1,1979,UKJ33,0
EP19820301594,0.0007,1,1982,UKJ23,0
EP19820301498,0.0013,0,1982,UKJ42,0
EP19790301872,0.0013,1,1979,UKJ23,0
EP19820301316,0.0025,0,1982,UKD63,0
EP19800301611,0.0015,1,1980,UKD63,0
EP19820301529,0.0015,0,1982,UKD31,0
EP19790301001,0.0003,2,1979,UKH23,0
EP19820301581,0.0001,0,1982,UKN03,0
EP19810302393,0.0005,2,1981,UKM38,0
EP19820301860,0.003,2,1982,UKH33,0
EP19800304737,0.0057,2,1980,UKD32,0
EP19820301714,0.063,0,1982,UKJ23,0
EP19800303036,0.0011,1,1980,UKJ23,0
EP19820301823,0.0005,0,1982,GBZZZ,0
EP19820301678,0.0012,1,1982,UKI23,0
EP19790302269,0.0012,1,1979,UKI21,0
EP19790300214,0.0017,1,1979,UKD63,0
EP19820301434,0.0015,0,1982,UKJ14,0
EP19820301310,0.0093,0,1982,UKH23,0
EP19820300850,0.0036,0,1982,UKD43,0
EP19800302169,0.0039,2,1980,UKD63,0
EP19820301436,0.0009,0,1982,UKJ14,0
EP19820300408,0.0238,0,1982,UKJ23,0
EP19820301437,0.0014,0,1982,UKJ14,0
EP19820301239,0.0015,2,1982,UKH33,0
EP19820300888,0.0343,0,1982,UKJ13,0
EP19820300884,0.001,0,1982,UKM26,0
EP19790302634,0.001,1,1979,UKK12,0
EP19820300751,0.0031,0,1982,UKJ33,0
EP19790301340,0.0031,2,1979,UKK15,0
EP19820301501,0.0033,0,1982,UKK15,0
EP19810304261,0.0074,1,1981,UKK15,0
EP19820302402,0.0013,0,1982,UKH23,0
EP19800304051,0.001,2,1980,UKI11,0
EP19820302148,0.0739,0,1982,UKH23,0
EP19820302380,0.003,0,1982,GBZZZ,0
EP19790300831,0.003,4,1979,UKD31,0
EP19820810180,0.0028,0,1982,UKH12,0
EP19820302584,0.0014,0,1982,UKJ23,0
EP19810304347,0.0005,2,1981,UKJ42,0
EP19820302335,0.0246,1,1982,UKD31,0
EP19800303890,0.0451,4,1980,GBZZZ,0
EP19820302274,0.0177,1,1982,UKJ23,0
EP19800300522,0.0054,2,1980,UKJ24,0
EP19820301019,0.0058,0,1982,UKJ23,0
EP19800301927,0.0505,10,1980,UKJ23,0
EP19820302357,0.001,1,1982,UKG39,0
EP19820301828,0.0007,0,1982,UKG31,0
EP19790302247,0.0007,1,1979,UKK43,0
EP19820301903,0.003,4,1982,UKN02,0
EP19820302110,0.0004,0,1982,UKM34,0
EP19790301006,0.0007,2,1979,UKJ13,0
EP19820302303,0.0002,1,1982,UKH33,0
EP19790301709,0.0003,2,1979,UKE31,0
EP19820302265,0.0055,2,1982,GBZZZ,1
EP19790302253,0.0147,1,1979,GBZZZ,0
EP19820301422,0.0005,0,1982,UKE22,0
EP19820301949,0.0014,0,1982,UKJ23,0
EP19800304054,0.0014,1,1980,UKJ23,0
EP19820300849,0.0039,0,1982,UKD43,0
EP19820200461,0.0236,0,1982,UKJ42,0
EP19800200007,0.0145,1,1980,UKJ42,0
EP19820300452,0.0134,2,1982,UKI23,0
EP19780300524,0.0009,1,1978,UKI23,0
EP19820300365,0.0102,1,1982,UKJ13,0
EP19820300276,0.0015,1,1982,UKJ23,0
EP19790300443,0.0026,3,1979,UKJ23,0
EP19820305767,0.0004,1,1982,UKG12,0
EP19820300303,0.0044,6,1982,UKJ24,0
EP19800302767,0.0003,3,1980,UKJ23,0
EP19790302672,0.0027,1,1979,UKJ24,0
EP19820200086,0.0167,0,1982,UKE31,0
EP19810200323,0.0108,1,1981,UKD74,0
EP19810200301,0.0183,1,1981,UKD74,0
EP19820300229,0.0039,0,1982,UKH33,0
EP19820300057,0.0011,2,1982,UKG24,0
EP19780300230,0.0023,3,1978,UKG13,0
EP19820300141,0.0006,0,1982,UKH33,0
EP19820300113,0.0004,0,1982,UKD31,0
EP19800302641,0.0007,1,1980,UKE12,0
EP19820300116,0.0296,1,1982,UKJ13,1
EP19780100717,0.0157,1,1978,UKI23,1
EP19820300089,0.0002,0,1982,UKJ11,0
EP19800303848,0.0011,1,1980,UKJ23,0
EP19820300087,0.0021,0,1982,UKG13,0
EP19800303339,0.0013,1,1980,UKG13,0
EP19820300407,0.0274,0,1982,UKJ24,0
EP19820300323,0.019,0,1982,UKH33,0
EP19820300334,0.0032,0,1982,UKK15,0
EP19810300296,0.0004,1,1981,UKK15,0
EP19820300345,0.0012,0,1982,UKD32,0
EP19800301408,0.0007,1,1980,UKD43,0
EP19820300391,0.0025,1,1982,UKE22,1
EP19820301054,0.0067,0,1982,UKG12,0
EP19820300970,0.0033,1,1982,UKG13,0
EP19810303052,0.0047,1,1981,UKG13,0
EP19810300278,0.0024,1,1981,UKG13,0
EP19820300752,0.0031,0,1982,UKJ33,0
EP19820300398,0.0388,1,1982,UKI23,0
EP19790301208,0.0288,1,1979,UKI23,0
EP19820301170,0.0031,3,1982,UKH12,1
EP19800303478,0.0099,2,1980,UKH12,1
EP19820300987,0.0005,0,1982,UKJ23,0
EP19790302399,0.0004,1,1979,UKJ23,0
EP19820300862,0.001,0,1982,UKG39,0
EP19790300932,0.0023,2,1979,UKC13,0
EP19820300706,0.0013,0,1982,UKH14,0
EP19780300529,0.0044,1,1978,UKH14,0
EP19820300468,0.0018,1,1982,UKD31,0
EP19820301120,0.0006,0,1982,UKE21,0
EP19820300996,0.0004,1,1982,UKE21,0
EP19790301862,0.0042,2,1979,UKG12,0
EP19820301279,0.0194,1,1982,UKD31,0
EP19820301278,0.0682,1,1982,UKD31,0
EP19820301204,0.0033,1,1982,UKI23,0
EP19820301033,0.0132,0,1982,UKI23,0
EP19810303256,0.0012,3,1981,UKI23,0
EP19820300886,0.0014,1,1982,UKJ23,0
EP19790302424,0.0016,2,1979,UKJ23,0
EP19820300048,0.001,1,1982,UKJ22,0
EP19810301260,0.001,2,1981,UKJ42,0
EP19820300497,0.0018,0,1982,UKL18,0
EP19820300946,0.0071,0,1982,UKD31,0
EP19800200767,0.0142,1,1980,UKE31,0
EP19820303507,0.0067,3,1982,UKJ23,0
EP19800303931,0.0097,1,1980,UKJ23,0
EP19820303422,0.0024,3,1982,UKG31,0
EP19820303111,0.0328,0,1982,UKJ24,0
EP19800303379,0.0184,1,1980,UKJ23,0
EP19820303027,0.0119,0,1982,UKH23,0
EP19810305206,0.0218,5,1981,UKJ23,0
EP19820303508,0.0102,2,1982,UKJ23,0
EP19820200899,0.0078,1,1982,UKJ33,0
EP19800200310,0.0062,1,1980,UKJ32,0
EP19820303656,0.0411,0,1982,UKJ42,0
EP19820303706,0.0042,0,1982,UKI11,0
EP19810302219,0.0067,2,1981,UKI11,0
EP19820303538,0.0019,3,1982,UKJ42,0
EP19790300250,0.0014,1,1979,UKJ13,0
EP19820303491,0.0019,0,1982,UKJ33,0
EP19810301889,0.0027,2,1981,UKJ23,0
EP19820303313,0.0136,1,1982,UKJ13,0
EP19810305836,0.0643,1,1981,UKJ42,0
EP19820303298,0.0018,0,1982,UKH33,0
EP19800304027,0.002,2,1980,UKH23,0
EP19820303157,0.0176,0,1982,UKE22,0
EP19820303058,0.0336,1,1982,UKH33,0
EP19820200908,0.0223,0,1982,UKJ42,0
EP19790300585,0.023,1,1979,UKD32,0
EP19820302004,0.0492,3,1982,UKJ23,0
EP19810302710,0.0168,4,1981,UKJ23,0
EP19820302379,0.003,0,1982,UKL18,0
EP19820303867,0.0314,0,1982,UKD74,0
EP19820303868,0.0314,6,1982,UKD74,0
EP19820303855,0.0147,0,1982,UKL22,0
EP19800300068,0.0179,1,1980,UKI22,0
EP19820303778,0.0045,0,1982,UKJ23,0
EP19820303615,0.0009,1,1982,UKI23,0
EP19820303859,0.0012,0,1982,UKJ23,0
EP19820303660,0.0081,1,1982,UKJ23,0
EP19820303911,0.0156,0,1982,UKH23,0
EP19820303869,0.0217,4,1982,UKD74,0
EP19820302968,0.0005,0,1982,GBZZZ,0
EP19790302872,0.0004,1,1979,UKC21,0
EP19820303891,0.0005,0,1982,IM000,0
EP19800300208,0.0005,1,1980,IM000,0
EP19820303864,0.0333,0,1982,UKH23,0
EP19820303892,0.0033,0,1982,UKH23,0
EP19820303893,0.0061,0,1982,UKH23,0
EP19800300098,0.0051,1,1980,GBZZZ,0
EP19820302030,0.005,0,1982,UKJ11,0
EP19820302824,0.0194,0,1982,UKJ23,0
EP19810302709,0.0198,3,1981,UKJ24,0
EP19820302785,0.0048,0,1982,UKI23,0
EP19820302786,0.0053,0,1982,UKI23,0
EP19820302960,0.0023,0,1982,UKJ23,0
EP19790301521,0.002,1,1979,UKJ23,0
EP19820302929,0.0303,0,1982,UKJ23,0
EP19800304407,0.0604,1,1980,UKJ23,0
EP19820302903,0.0007,0,1982,UKI22,0
EP19820302829,0.0052,0,1982,UKH23,0
EP19810302630,0.0342,6,1981,UKH23,0
EP19820302799,0.0001,0,1982,UKG33,0
EP19780300218,0.0021,1,1978,UKG13,0
EP19820302416,0.0021,0,1982,UKH12,0
EP19800302991,0.0011,1,1980,UKJ11,1
EP19820303004,0.0185,0,1982,UKM63,0
EP19820302660,0.0056,2,1982,UKH33,0
EP19810300896,0.0452,4,1981,UKH23,0
EP19820302730,0.0335,0,1982,UKH23,0
EP19820303030,0.0009,0,1982,GBZZZ,0
EP19790105146,0.0006,1,1979,UKI23,0
EP19820303311,0.0689,2,1982,UKH23,0
EP19790300600,0.0084,4,1979,UKH23,0
EP19820303310,0.0689,3,1982,UKH23,0
EP19820303307,0.0191,5,1982,UKD74,0
EP19820301199,0.0038,10,1982,UKD63,0
EP19820302664,0.0348,0,1982,UKH23,0
EP19820303209,0.0007,0,1982,UKJ22,0
EP19810304636,0.0009,1,1981,GBZZZ,0
EP19820303163,0.0008,0,1982,UKJ11,0
EP19790302749,0.0025,1,1979,UKD32,0
EP19820810259,0.0032,0,1982,UKH12,0
EP19820302939,0.0005,0,1982,UKI22,0
EP19810305210,0.0004,1,1981,UKG13,0
EP19820303055,0.0052,1,1982,UKH33,0
EP19820302075,0.0226,5,1982,UKJ42,0
EP19820303112,0.0174,0,1982,UKJ23,0
EP19820303057,0.0336,3,1982,UKH33,0
EP19820302930,0.0713,2,1982,UKJ23,0
EP19820303056,0.0044,0,1982,UKH23,0
EP19830305780,0.0128,4,1983,UKH23,0
EP19820300716,0.0131,7,1982,UKH33,0
EP19810304884,0.0101,7,1981,UKH23,0
EP19810303344,0.0162,1,1981,UKH23,0
EP19830306356,0.0229,0,1983,UKD74,0
EP19830300627,0.0288,2,1983,UKD63,0
EP19830305194,0.0117,0,1983,UKJ23,0
EP19830305006,0.0234,2,1983,UKJ11,0
EP19830305005,0.0053,3,1983,UKJ11,0
EP19830810446,0.0084,0,1983,UKD32,0
EP19820810258,0.0493,1,1982,UKD32,0
EP19820810255,0.048,1,1982,UKD32,0
EP19830306026,0.0038,0,1983,UKN02,0
EP19810300476,0.0056,1,1981,GBZZZ,0
EP19830305988,0.0223,1,1983,UKJ23,1
EP19800300514,0.0162,2,1980,UKJ23,1
EP19830300625,0.0291,2,1983,UKD63,0
EP19830306312,0.0106,0,1983,UKH23,0
EP19830300310,0.0009,2,1983,UKG32,0
EP19830306280,0.0032,0,1983,UKH23,0
EP19830301315,0.004,2,1983,UKJ33,0
EP19830306236,0.0003,0,1983,UKC11,0
EP19830306060,0.0794,4,1983,UKH33,0
EP19830305976,0.0008,0,1983,UKF24,0
EP19810306053,0.0004,3,1981,UKF24,0
EP19830304317,0.0009,0,1983,UKG12,0
EP19820306183,0.0021,1,1982,UKG12,0
EP19830301983,0.012,3,1983,UKH33,0
EP19830306723,0.0079,0,1983,UKI23,0
EP19830304483,0.0042,2,1983,UKI23,0
EP19810306080,0.008,1,1981,UKI23,0
EP19830306388,0.0057,0,1983,UKD43,0
EP19830306053,0.0015,0,1983,UKG24,0
EP19830305474,0.0012,0,1983,GBZZZ,0
EP19810303020,0.002,1,1981,UKG31,0
EP19830305438,0.0355,0,1983,UKJ14,0
EP19840301997,0.0284,1,1984,UKJ11,1
EP19830304507,0.03,0,1983,GBZZZ,0
EP19780101447,0.0408,2,1978,UKJ42,1
EP19830201573,0.0022,0,1983,UKJ23,0
EP19830200371,0.0015,1,1983,UKJ23,0
EP19830810458,0.0025,0,1983,UKH12,0
EP19820810364,0.0007,1,1982,UKH12,0
EP19830306349,0.0029,1,1983,UKJ13,0
EP19800300372,0.0041,1,1980,UKJ13,0
EP19830111621,0.0007,1,1983,UKI12,1
EP19840308027,0.0093,1,1984,UKI22,1
EP19830201625,0.0019,0,1983,UKK15,0
EP19830306247,0.0036,3,1983,UKE31,0
EP19820301793,0.0035,5,1982,UKE31,0
EP19830306292,0.0013,0,1983,UKF21,0
EP19830401914,0.0166,0,1983,UKK13,0
EP19820400590,0.0168,2,1982,UKK13,0
EP19830306080,0.0013,1,1983,UKC12,0
EP19800304322,0.0013,2,1980,UKI23,0
EP19830306003,0.0021,1,1983,UKG32,0
EP19810305382,0.0016,1,1981,UKG32,0
EP19830305990,0.0006,0,1983,UKH12,0
EP19800302352,0.0006,1,1980,UKH12,0
EP19830305977,0.0019,0,1983,UKF24,0
EP19830306688,0.0025,0,1983,UKJ23,0
EP19830306665,0.0037,1,1983,UKJ24,0
EP19840307432,0.0037,1,1984,UKC22,0
EP19830306432,0.0001,0,1983,UKH23,0
EP19800303881,0.0028,1,1980,UKJ33,0
EP19830306408,0.0003,0,1983,UKJ24,0
EP19810300514,0.0002,1,1981,UKH33,0
EP19830306128,0.0003,0,1983,UKF16,0
EP19830300106,0.0007,2,1983,GBZZZ,0
EP19830306121,0.0063,1,1983,UKD43,0
EP19830305975,0.0009,0,1983,UKF24,0
EP19830305904,0.005,0,1983,UKK15,0
EP19800303901,0.0103,1,1980,UKK13,0
EP19830304569,0.0047,1,1983,UKG11,0
EP19820300584,0.0012,2,1982,UKD32,0
EP19830305154,0.0273,0,1983,UKF22,0
EP19830304798,0.0004,0,1983,UKI21,0
EP19810300412,0.0004,1,1981,UKI21,0
EP19830304108,0.0071,1,1983,UKI23,0
EP19830303899,0.0316,0,1983,UKJ42,0
EP19830201206,0.0013,0,1983,UKH12,0
EP19800200103,0.0037,1,1980,UKI11,0
EP19830304956,0.0037,0,1983,UKJ23,0
EP19820302359,0.0174,1,1982,UKJ23,0
EP19810305871,0.0184,1,1981,UKI22,0
EP19830304780,0.0002,0,1983,UKM25,0
EP19810302840,0.0002,1,1981,UKM25,0
EP19830304723,0.0053,0,1983,UKC13,0
EP19820300770,0.0119,1,1982,UKI23,0
EP19830304181,0.0017,0,1983,UKD32,0
EP19810303472,0.0078,1,1981,UKG12,0
EP19830304691,0.0035,0,1983,UKF22,0
EP19800303073,0.0011,1,1980,UKG22,0
EP19830304384,0.0053,0,1983,UKH23,0
EP19810302429,0.0212,6,1981,UKI12,0
EP19830303980,0.0071,0,1983,UKH23,0
EP19830302442,0.0003,0,1983,UKI23,0
EP19830201229,0.0011,1,1983,UKJ23,0
EP19830201228,0.0022,1,1983,UKJ23,0
EP19830108102,0.0421,0,1983,UKJ13,0
EP19830304528,0.0028,0,1983,GBZZZ,0
EP19820302599,0.0039,1,1982,GBZZZ,0
EP19830304157,0.0062,1,1983,UKG31,0
EP19800303089,0.0057,1,1980,UKG24,0
EP19830304045,0.0058,0,1983,UKJ23,0
EP19800303705,0.0057,2,1980,UKJ23,0
EP19830304020,0.0083,0,1983,UKH23,0
EP19830304022,0.0088,9,1983,UKH23,0
EP19830306367,0.0006,0,1983,UKG31,0
EP19810304198,0.0021,1,1981,UKJ33,0
EP19830304820,0.0042,2,1983,GBZZZ,0
EP19830304173,0.002,1,1983,UKD43,0
EP19830304667,0.0002,0,1983,UKJ23,0
EP19830108010,0.01,0,1983,UKH23,0
EP19830305942,0.0007,0,1983,UKM22,0
EP19830305907,0.0004,0,1983,UKH31,0
EP19820301145,0.0019,1,1982,UKH33,0
EP19830305807,0.0045,0,1983,UKH23,0
EP19830305804,0.0078,0,1983,UKF16,0
EP19820304770,0.0077,2,1982,UKF16,0
EP19830305507,0.0079,0,1983,UKI23,0
EP19810305844,0.0079,2,1981,UKI23,0
EP19830305363,0.0007,0,1983,UKI21,0
EP19830305329,0.0007,0,1983,UKJ13,0
EP19800302388,0.0009,3,1980,UKJ11,0
EP19780300224,0.0021,2,1978,UKJ14,0
EP19830305278,0.0206,0,1983,UKJ42,0
EP19840300285,0.0475,2,1984,UKJ42,0
EP19820306664,0.0239,2,1982,UKF16,0
EP19830305076,0.001,0,1983,UKL18,0
EP19830300209,0.0006,1,1983,GBZZZ,0
EP19830305001,0.0008,0,1983,UKE13,0
EP19830304529,0.0158,1,1983,UKH33,0
EP19830304525,0.0124,2,1983,UKH33,0
EP19830305177,0.0045,4,1983,UKD74,0
EP19830305481,0.0189,0,1983,UKJ23,0
EP19830305354,0.0029,1,1983,UKE31,0
EP19830304492,0.0098,0,1983,UKI23,0
EP19810303373,0.0061,3,1981,UKI23,1
EP19830201277,0.0089,0,1983,UKJ33,0
EP19810200149,0.0105,1,1981,UKJ33,0
EP19830106267,0.0406,0,1983,UKE11,0
EP19830303348,0.0128,2,1983,UKE13,0
EP19820300656,0.0317,2,1982,UKE12,0
EP19830305564,0.0014,0,1983,UKH23,0
EP19820305919,0.0021,1,1982,UKJ13,0
EP19830305584,0.0023,0,1983,UKG33,0
EP19780300125,0.0017,2,1978,UKG13,0
EP19830304850,0.0126,1,1983,GBZZZ,0
EP19830304630,0.0022,0,1983,UKD61,0
EP19790301759,0.0037,2,1979,UKK13,0
EP19830109769,0.0215,0,1983,UKI22,0
EP19810107367,0.0079,1,1981,UKI22,1
EP19830901091,0.0014,0,1983,UKJ23,0
EP19800300046,0.0012,1,1980,UKH12,0
EP19830306640,0.0058,1,1983,UKD63,0
EP19820302327,0.0064,2,1982,UKD63,0
EP19830306583,0.0024,0,1983,UKD43,0
EP19800303570,0.0064,1,1980,UKD43,0
EP19830306712,0.0027,1,1983,UKJ42,0
EP19810303081,0.0013,1,1981,UKJ42,0
EP19850115875,0.0016,0,1983,UKJ11,0
EP19830308017,0.0011,0,1983,UKG38,0
EP19780300442,0.0036,1,1978,UKJ11,0
EP19830307446,0.0154,0,1983,UKK11,0
EP19820302395,0.0227,3,1982,GBZZZ,0
EP19830307257,0.0743,0,1983,UKH23,0
EP19830307500,0.0005,1,1983,UKE12,0
EP19790100091,0.001,1,1979,UKJ11,0
EP19830307821,0.0004,0,1983,GBZZZ,0
EP19800300519,0.0009,1,1980,GBZZZ,0
EP19850305637,0.0046,1,1983,UKI11,0
EP19830304567,0.0047,1,1983,UKI11,0
EP19830307417,0.0022,0,1983,UKG37,0
EP19820303070,0.0141,1,1982,UKG37,0
EP19830307211,0.0034,1,1983,UKI23,0
EP19830307890,0.0013,0,1983,UKD63,0
EP19810305630,0.001,5,1981,UKC11,0
EP19830307494,0.0019,0,1983,GBZZZ,0
EP19830307334,0.0125,2,1983,UKH23,0
EP19830302723,0.0002,0,1983,UKD43,0
EP19810302081,0.0005,1,1981,UKM27,0
EP19830302400,0.0005,0,1983,UKF30,0
EP19820300091,0.0005,1,1982,UKF30,0
EP19830307844,0.0058,2,1983,UKJ33,0
EP19800101239,0.0035,1,1980,UKJ33,0
EP19830305565,0.0019,0,1983,UKJ13,0
EP19830303971,0.0011,1,1983,UKH23,0
EP19830303794,0.0022,0,1983,UKJ33,0
EP19830304564,0.0024,2,1983,UKK30,0
EP19810304025,0.0014,1,1981,GBZZZ,0
EP19830306238,0.0264,0,1983,GBZZZ,0
EP19830303854,0.0006,0,1983,UKD31,0
EP19830300432,0.0014,1,1983,UKI11,0
EP19860109690,0.0022,0,1983,UKF16,0
EP19830301868,0.0068,1,1983,UKJ33,0
EP19830307681,0.0023,0,1983,UKJ12,0
EP19830304031,0.0011,0,1983,UKD61,0
EP19810300252,0.0006,1,1981,UKD61,0
EP19830201793,0.0017,0,1983,UKI11,0
EP19830201792,0.0044,1,1983,UKJ23,0
EP19830307268,0.004,0,1983,UKI21,0
EP19830307416,0.0026,1,1983,UKI21,0
EP19830307175,0.0187,1,1983,UKD74,0
EP19830307022,0.042,0,1983,UKJ23,0
EP19830300051,0.0479,2,1983,UKJ23,0
EP19830306993,0.003,0,1983,UKG32,0
EP19810301884,0.0044,2,1981,UKG13,0
EP19830306992,0.003,0,1983,UKG32,0
EP19830306928,0.0037,1,1983,UKG31,0
EP19800303132,0.0031,2,1980,UKJ42,0
EP19830306829,0.0021,0,1983,UKJ33,0
EP19790302075,0.002,2,1979,UKH33,0
EP19830306569,0.0365,0,1983,UKJ42,0
EP19820301029,0.0215,1,1982,UKJ11,0
EP19810304836,0.0247,1,1981,UKJ11,0
EP19830306440,0.0112,2,1983,UKC12,0
EP19830306310,0.0065,0,1983,UKD32,0
EP19830302141,0.0016,1,1983,UKD63,0
