id,diversity,citations,year,region,is_Biotech
EP19810300896,0.0452,4,1981,UKH23,0
EP19790105146,0.0006,1,1979,UKI23,0
EP19820303311,0.0689,2,1982,UKH23,0
EP19790300600,0.0084,4,1979,UKH23,0
EP19820303310,0.0689,3,1982,UKH23,0
EP19820303307,0.0191,5,1982,UKD74,0
EP19820301199,0.0038,10,1982,UKD63,0
EP19810304636,0.0009,1,1981,GBZZZ,0
EP19790302749,0.0025,1,1979,UKD32,0
EP19810305210,0.0004,1,1981,UKG13,0
EP19820303055,0.0052,1,1982,UKH33,0
EP19820302075,0.0226,5,1982,UKJ42,0
EP19820303057,0.0336,3,1982,UKH33,0
EP19820302930,0.0713,2,1982,UKJ23,0
EP19830305780,0.0128,4,1983,UKH23,0
EP19820300716,0.0131,7,1982,UKH33,0
EP19810304884,0.0101,7,1981,UKH23,0
EP19810303344,0.0162,1,1981,UKH23,0
EP19830300627,0.0288,2,1983,UKD63,0
EP19830305006,0.0234,2,1983,UKJ11,0
EP19830305005,0.0053,3,1983,UKJ11,0
EP19820810258,0.0493,1,1982,UKD32,0
EP19820810255,0.048,1,1982,UKD32,0
EP19810300476,0.0056,1,1981,GBZZZ,0
EP19830305988,0.0223,1,1983,UKJ23,1
EP19800300514,0.0162,2,1980,UKJ23,1
EP19830300625,0.0291,2,1983,UKD63,0
EP19830300310,0.0009,2,1983,UKG32,0
EP19830301315,0.004,2,1983,UKJ33,0
EP19830306060,0.0794,4,1983,UKH33,0
EP19810306053,0.0004,3,1981,UKF24,0
EP19820306183,0.0021,1,1982,UKG12,0
EP19830301983,0.012,3,1983,UKH33,0
EP19830304483,0.0042,2,1983,UKI23,0
EP19810306080,0.008,1,1981,UKI23,0
EP19810303020,0.002,1,1981,UKG31,0
EP19840301997,0.0284,1,1984,UKJ11,1
EP19780101447,0.0408,2,1978,UKJ42,1
EP19830200371,0.0015,1,1983,UKJ23,0
EP19820810364,0.0007,1,1982,UKH12,0
EP19830306349,0.0029,1,1983,UKJ13,0
EP19800300372,0.0041,1,1980,UKJ13,0
EP19830111621,0.0007,1,1983,UKI12,1
EP19840308027,0.0093,1,1984,UKI22,1
EP19830306247,0.0036,3,1983,UKE31,0
EP19820301793,0.0035,5,1982,UKE31,0
EP19820400590,0.0168,2,1982,UKK13,0
EP19830306080,0.0013,1,1983,UKC12,0
EP19800304322,0.0013,2,1980,UKI23,0
EP19830306003,0.0021,1,1983,UKG32,0
EP19810305382,0.0016,1,1981,UKG32,0
EP19800302352,0.0006,1,1980,UKH12,0
EP19830306665,0.0037,1,1983,UKJ24,0
EP19840307432,0.0037,1,1984,UKC22,0
EP19800303881,0.0028,1,1980,UKJ33,0
EP19810300514,0.0002,1,1981,UKH33,0
EP19830300106,0.0007,2,1983,GBZZZ,0
EP19830306121,0.0063,1,1983,UKD43,0
EP19800303901,0.0103,1,1980,UKK13,0
EP19830304569,0.0047,1,1983,UKG11,0
EP19820300584,0.0012,2,1982,UKD32,0
EP19810300412,0.0004,1,1981,UKI21,0
EP19830304108,0.0071,1,1983,UKI23,0
EP19800200103,0.0037,1,1980,UKI11,0
EP19820302359,0.0174,1,1982,UKJ23,0
EP19810305871,0.0184,1,1981,UKI22,0
EP19810302840,0.0002,1,1981,UKM25,0
EP19820300770,0.0119,1,1982,UKI23,0
EP19810303472,0.0078,1,1981,UKG12,0
EP19800303073,0.0011,1,1980,UKG22,0
EP19810302429,0.0212,6,1981,UKI12,0
EP19830201229,0.0011,1,1983,UKJ23,0
EP19830201228,0.0022,1,1983,UKJ23,0
EP19820302599,0.0039,1,1982,GBZZZ,0
EP19830304157,0.0062,1,1983,UKG31,0
EP19800303089,0.0057,1,1980,UKG24,0
EP19800303705,0.0057,2,1980,UKJ23,0
EP19830304022,0.0088,9,1983,UKH23,0
EP19810304198,0.0021,1,1981,UKJ33,0
EP19830304820,0.0042,2,1983,GBZZZ,0
EP19830304173,0.002,1,1983,UKD43,0
EP19820301145,0.0019,1,1982,UKH33,0
EP19820304770,0.0077,2,1982,UKF16,0
EP19810305844,0.0079,2,1981,UKI23,0
EP19800302388,0.0009,3,1980,UKJ11,0
EP19780300224,0.0021,2,1978,UKJ14,0
EP19840300285,0.0475,2,1984,UKJ42,0
EP19820306664,0.0239,2,1982,UKF16,0
EP19830300209,0.0006,1,1983,GBZZZ,0
EP19830304529,0.0158,1,1983,UKH33,0
EP19830304525,0.0124,2,1983,UKH33,0
EP19830305177,0.0045,4,1983,UKD74,0
EP19830305354,0.0029,1,1983,UKE31,0
EP19810303373,0.0061,3,1981,UKI23,1
EP19810200149,0.0105,1,1981,UKJ33,0
EP19830303348,0.0128,2,1983,UKE13,0
EP19820300656,0.0317,2,1982,UKE12,0
EP19820305919,0.0021,1,1982,UKJ13,0
EP19780300125,0.0017,2,1978,UKG13,0
EP19830304850,0.0126,1,1983,GBZZZ,0
EP19790301759,0.0037,2,1979,UKK13,0
EP19810107367,0.0079,1,1981,UKI22,1
EP19800300046,0.0012,1,1980,UKH12,0
EP19830306640,0.0058,1,1983,UKD63,0
EP19820302327,0.0064,2,1982,UKD63,0
EP19800303570,0.0064,1,1980,UKD43,0
EP19830306712,0.0027,1,1983,UKJ42,0
EP19810303081,0.0013,1,1981,UKJ42,0
EP19780300442,0.0036,1,1978,UKJ11,0
EP19820302395,0.0227,3,1982,GBZZZ,0
EP19830307500,0.0005,1,1983,UKE12,0
EP19790100091,0.001,1,1979,UKJ11,0
EP19800300519,0.0009,1,1980,GBZZZ,0
EP19850305637,0.0046,1,1983,UKI11,0
EP19830304567,0.0047,1,1983,UKI11,0
EP19820303070,0.0141,1,1982,UKG37,0
EP19830307211,0.0034,1,1983,UKI23,0
EP19810305630,0.001,5,1981,UKC11,0
EP19830307334,0.0125,2,1983,UKH23,0
EP19810302081,0.0005,1,1981,UKM27,0
EP19820300091,0.0005,1,1982,UKF30,0
EP19830307844,0.0058,2,1983,UKJ33,0
EP19800101239,0.0035,1,1980,UKJ33,0
EP19830303971,0.0011,1,1983,UKH23,0
EP19830304564,0.0024,2,1983,UKK30,0
EP19810304025,0.0014,1,1981,GBZZZ,0
EP19830300432,0.0014,1,1983,UKI11,0
EP19830301868,0.0068,1,1983,UKJ33,0
EP19810300252,0.0006,1,1981,UKD61,0
EP19830201792,0.0044,1,1983,UKJ23,0
EP19830307416,0.0026,1,1983,UKI21,0
EP19830307175,0.0187,1,1983,UKD74,0
EP19830300051,0.0479,2,1983,UKJ23,0
EP19810301884,0.0044,2,1981,UKG13,0
EP19830306928,0.0037,1,1983,UKG31,0
EP19800303132,0.0031,2,1980,UKJ42,0
EP19790302075,0.002,2,1979,UKH33,0
EP19820301029,0.0215,1,1982,UKJ11,0
EP19810304836,0.0247,1,1981,UKJ11,0
EP19830306440,0.0112,2,1983,UKC12,0
EP19830302141,0.0016,1,1983,UKD63,0
EP19830306061,0.0017,1,1983,UKJ24,0
EP19830307717,0.065,2,1983,UKH23,0
EP19780300713,0.0174,1,1978,UKJ23,0
EP19820301343,0.0145,2,1982,UKJ33,0
EP19830307176,0.0084,2,1983,UKF25,0
EP19830307534,0.016,1,1983,UKH12,0
EP19790300460,0.0229,2,1979,UKJ24,0
EP19800301767,0.0007,1,1980,UKL22,0
EP19830307721,0.0474,1,1983,UKH23,0
EP19810301031,0.0048,1,1981,UKJ14,0
EP19800302068,0.0034,4,1980,UKJ11,0
EP19830306778,0.0456,1,1983,UKJ42,0
EP19820305198,0.0049,2,1982,UKI11,1
EP19830306947,0.0083,1,1983,UKD74,0
EP19810302886,0.0079,1,1981,UKD31,0
EP19810304482,0.0009,1,1981,UKG32,0
EP19830201742,0.0189,2,1983,UKD74,0
EP19820201593,0.0142,10,1982,UKD74,0
EP19830306062,0.0036,1,1983,UKD32,0
EP19810306103,0.0072,3,1981,UKD31,0
EP19810304171,0.01,2,1981,UKI23,0
EP19830300452,0.001,1,1983,UKH23,0
EP19790301873,0.0007,1,1979,UKH33,0
EP19810304235,0.0066,9,1981,UKG22,0
EP19830301633,0.0106,3,1983,UKI23,0
EP19820303693,0.0014,1,1982,UKI23,0
EP19810305861,0.0299,2,1981,UKH23,0
EP19830301876,0.0192,1,1983,UKE31,0
EP19830301651,0.0271,3,1983,UKJ23,1
EP19800301981,0.0006,1,1980,UKG32,0
EP19800302585,0.0012,1,1980,UKD31,0
EP19830301518,0.0022,1,1983,UKG12,0
EP19810303247,0.0031,2,1981,UKI23,1
EP19810303896,0.0005,1,1981,UKF24,0
EP19790302671,0.0017,1,1979,GBZZZ,0
EP19820301104,0.0025,2,1982,GBZZZ,0
EP19830301479,0.0119,5,1983,UKJ23,0
EP19810303584,0.0218,6,1981,UKJ23,0
EP19820301061,0.0393,1,1982,UKJ23,0
EP19800303250,0.0173,1,1980,UKJ24,0
EP19820302308,0.0039,1,1982,UKJ23,0
EP19830302319,0.0048,3,1983,UKH14,0
EP19830302451,0.0029,4,1983,UKH24,1
EP19830302450,0.0582,2,1983,UKD74,0
EP19790300240,0.0009,1,1979,UKE31,0
EP19830302385,0.001,1,1983,UKN05,0
EP19800301525,0.0014,1,1980,UKN05,0
EP19800304417,0.0078,4,1980,UKG32,0
EP19830302349,0.0198,1,1983,UKJ24,0
EP19830302260,0.023,2,1983,UKJ23,0
EP19830302189,0.0435,10,1983,UKI21,0
EP19830302148,0.006,1,1983,UKJ33,0
EP19810300246,0.005,1,1981,UKI11,0
EP19780300317,0.0012,1,1978,UKI23,0
EP19820301580,0.0023,2,1982,UKG13,0
EP19800303907,0.0017,2,1980,UKG24,0
EP19810304756,0.01,3,1981,UKH23,0
EP19800303279,0.0022,2,1980,UKH24,0
EP19810303760,0.0162,3,1981,UKH33,0
EP19820302971,0.0007,1,1982,UKK23,0
EP19830302240,0.003,1,1983,GBZZZ,0
EP19820305336,0.0005,1,1982,UKG12,0
EP19830301776,0.0514,1,1983,GBZZZ,0
EP19800302370,0.0019,1,1980,UKF30,0
EP19830201308,0.0015,1,1983,UKI22,0
EP19800301479,0.0038,1,1980,UKJ23,1
EP19820201410,0.0029,1,1982,UKH12,0
EP19830201272,0.0029,1,1982,UKH12,0
EP19820304100,0.0014,2,1982,UKK22,0
EP19810303697,0.0003,2,1981,UKJ24,0
EP19810301411,0.0006,1,1981,GBZZZ,0
EP19830300255,0.019,2,1983,UKD31,0
EP19820300443,0.0371,3,1982,UKD31,0
EP19800300236,0.0087,1,1980,UKG12,0
EP19830300083,0.001,1,1983,UKJ21,0
EP19790302553,0.0016,1,1979,UKJ24,0
EP19790300930,0.0008,2,1979,UKJ24,0
EP19800303378,0.0176,1,1980,UKJ24,0
EP19810303440,0.0087,2,1981,UKK15,0
EP19780100463,0.0256,1,1978,UKJ42,1
EP19800303617,0.0014,1,1980,UKH33,0
EP19810301051,0.0005,2,1981,UKH23,0
EP19830300035,0.0094,2,1983,UKJ23,0
EP19830300306,0.0206,1,1983,UKJ23,0
EP19830301071,0.0319,1,1983,UKH23,0
EP19800300091,0.0017,1,1980,UKC14,0
EP19830300129,0.0009,1,1983,UKF24,0
EP19800304055,0.0009,1,1980,UKJ23,0
EP19820300710,0.0005,1,1982,UKD31,0
EP19820301795,0.0032,3,1982,UKI22,0
EP19830200203,0.0027,1,1983,UKL23,0
EP19800201094,0.006,2,1980,UKD63,0
EP19830301022,0.0576,3,1983,UKJ24,0
EP19830300822,0.0719,1,1983,UKH23,0
EP19830300828,0.002,1,1983,UKG12,0
EP19820300128,0.0036,2,1982,UKG12,0
EP19830300987,0.0004,2,1983,GBZZZ,0
EP19800304066,0.0016,1,1980,GBZZZ,0
EP19830200269,0.0069,2,1983,UKJ32,0
EP19790200397,0.0046,2,1979,UKI11,0
EP19830200219,0.0249,1,1983,UKD74,0
EP19810201337,0.0173,2,1981,UKD74,0
EP19830200145,0.0068,1,1983,UKJ33,0
EP19790200313,0.0017,3,1979,UKI11,0
EP19810301254,0.0009,2,1981,UKJ33,0
EP19830303675,0.0168,7,1983,UKC22,0
EP19830303237,0.0212,1,1983,UKC21,0
EP19830303553,0.0507,4,1983,UKH33,0
EP19820105989,0.0105,4,1982,UKJ13,0
EP19820306743,0.0007,2,1982,UKJ11,0
EP19800304192,0.0008,2,1980,UKK12,0
EP19830105529,0.0057,1,1983,GBZZZ,0
EP19800300900,0.0223,3,1980,UKJ14,0
EP19830303543,0.0124,1,1983,UKH33,0
EP19810305461,0.0004,1,1981,UKH33,0
EP19830201333,0.0015,2,1983,UKI22,0
EP19810201294,0.001,2,1981,UKI22,0
EP19780100492,0.0106,2,1978,UKJ22,0
EP19830303643,0.0052,1,1983,UKJ33,0
EP19820304325,0.0014,4,1982,UKJ33,0
EP19810301641,0.0004,1,1981,UKK15,0
EP19800304745,0.001,2,1980,UKD63,0
EP19820201404,0.002,1,1982,UKJ23,0
EP19830304043,0.0008,1,1983,UKH23,0
EP19790302370,0.0005,4,1979,UKJ13,0
EP19800303364,0.0174,1,1980,UKJ23,0
EP19810305601,0.0024,1,1981,UKH24,0
EP19820300581,0.0047,5,1982,UKG13,0
EP19810302984,0.0006,1,1981,GBZZZ,0
EP19830106713,0.0017,1,1983,UKG24,0
EP19820100320,0.0005,1,1982,UKG39,0
EP19830304155,0.0162,3,1983,UKH23,0
EP19830303983,0.0125,5,1983,UKJ23,0
EP19830303998,0.1743,2,1983,GBZZZ,0
EP19780300456,0.0293,4,1978,UKD62,0
EP19810302579,0.0012,1,1981,UKL22,0
EP19810110412,0.0009,1,1981,UKG12,0
EP19780300716,0.0296,1,1978,UKD62,0
EP19800301743,0.0003,1,1980,GBZZZ,0
EP19810303326,0.0442,1,1981,UKJ23,0
EP19830302610,0.008,1,1983,UKJ33,0
EP19830302788,0.001,2,1983,GBZZZ,0
EP19810300667,0.0064,1,1981,UKK12,0
EP19810305762,0.0055,1,1981,UKM21,0
EP19810301394,0.0059,2,1981,UKH25,0
EP19830104668,0.0204,3,1983,UKH23,0
EP19800105411,0.0066,2,1980,UKH23,0
EP19820301775,0.046,6,1982,GBZZZ,0
EP19790302040,0.0043,3,1979,UKJ13,0
EP19820301776,0.0223,1,1982,UKC21,0
EP19780100690,0.0688,2,1978,UKH23,0
EP19830300240,0.0122,1,1983,UKH13,0
EP19810300458,0.0005,1,1981,UKD61,0
EP19800304606,0.0011,1,1980,UKD43,0
EP19810303762,0.0006,6,1981,UKD43,0
EP19800300280,0.0006,3,1980,UKJ23,0
EP19830302800,0.0004,1,1983,UKM34,0
EP19790300592,0.0012,1,1979,UKE21,0
EP19830303097,0.0476,1,1983,UKH33,0
EP19800200766,0.0142,1,1980,UKE31,0
EP19790300093,0.0008,1,1979,UKE41,0
EP19820301355,0.0008,2,1982,UKJ33,0
EP19830303244,0.0575,6,1983,UKJ42,0
EP19820300586,0.01,2,1982,GBZZZ,0
EP19780100395,0.0049,1,1978,UKJ42,1
EP19830302059,0.0482,9,1983,UKH33,0
EP19790303078,0.0101,1,1979,UKF25,0
EP19830303267,0.0799,5,1983,UKJ42,0
EP19820302703,0.0034,3,1982,UKJ23,0
EP19810300354,0.0024,2,1981,UKI23,0
EP19800301215,0.0018,1,1980,UKJ23,0
EP19820303042,0.0009,1,1982,UKG13,0
EP19830302323,0.0223,1,1983,UKE12,0
EP19810303615,0.0109,2,1981,UKH23,0
EP19800302104,0.0004,1,1980,GBZZZ,0
EP19830302339,0.0068,1,1983,UKJ33,0
EP19830302561,0.0036,2,1983,UKD63,0
EP19820305892,0.0048,2,1982,UKD63,0
EP19830302631,0.0005,1,1983,UKE44,0
EP19820302413,0.001,1,1982,UKE44,0
EP19840302480,0.0068,3,1984,UKK11,0
EP19840307582,0.017,2,1984,UKK11,0
EP19830307077,0.0121,1,1983,UKK11,0
EP19840307198,0.0051,1,1984,UKH23,0
EP19820304257,0.0155,2,1982,UKH23,0
EP19840306742,0.0064,1,1984,UKM31,0
EP19830304203,0.0159,3,1983,UKM34,0
EP19830302594,0.0002,2,1983,UKJ24,0
EP19840306016,0.0294,1,1984,UKH33,0
EP19810302257,0.0192,4,1981,UKH33,0
EP19840307337,0.0061,2,1984,UKK13,0
EP19810300064,0.0034,2,1981,UKK13,0
EP19820306871,0.0009,1,1982,UKH33,0
EP19830302997,0.0003,1,1983,UKJ23,0
EP19830302056,0.0153,4,1983,UKD61,0
EP19830306161,0.0014,2,1983,UKI11,0
EP19840110112,0.0006,1,1984,UKD43,0
EP19810302369,0.0064,3,1981,UKG13,0
EP19820304059,0.0227,9,1982,GBZZZ,0
EP19780300607,0.0385,1,1978,UKJ23,0
EP19780300608,0.0411,1,1978,UKJ23,0
EP19790300174,0.0249,1,1979,GBZZZ,0
EP19810303962,0.0005,2,1981,GBZZZ,0
EP19840201578,0.0252,1,1984,UKD74,0
EP19830104086,0.0057,1,1983,UKJ42,0
EP19830300181,0.0004,1,1983,UKE32,0
EP19840307025,0.0033,1,1984,UKH33,0
EP19820304870,0.0032,4,1982,UKH33,0
EP19840308023,0.0124,5,1984,UKH23,0
EP19830110267,0.0069,5,1983,UKH23,0
EP19830300526,0.0088,2,1983,UKJ23,0
EP19810305051,0.0011,1,1981,UKJ23,0
EP19820304860,0.0029,1,1982,UKJ33,0
EP19840302376,0.0039,1,1984,UKG11,0
EP19820302414,0.0004,2,1982,GBZZZ,0
EP19810304946,0.0015,2,1981,UKE31,1
EP19810300062,0.0047,3,1981,UKK13,0
EP19820306243,0.0061,1,1982,UKJ42,1
EP19840308171,0.0517,1,1984,UKH23,0
EP19840201548,0.0014,2,1984,UKC21,0
EP19800304140,0.0011,4,1980,UKH23,0
EP19840308075,0.0005,1,1984,UKK13,0
EP19830307564,0.001,4,1983,UKK13,0
EP19820200930,0.0033,5,1982,UKF22,0
EP19830302175,0.0005,3,1983,UKJ13,0
EP19800303545,0.0034,2,1980,GBZZZ,0
EP19810303363,0.0233,2,1981,UKC22,0
EP19840307288,0.0019,2,1984,UKH13,0
EP19840300370,0.0007,5,1984,GBZZZ,0
EP19830200383,0.0057,3,1983,UKD74,0
EP19830303796,0.0044,1,1983,UKI23,0
EP19840307659,0.0397,8,1984,UKD62,0
EP19830302613,0.0595,17,1983,UKD62,0
EP19840307660,0.0182,3,1984,UKD62,0
EP19830305696,0.0007,1,1983,UKF22,0
EP19800300411,0.0094,2,1980,UKJ13,0
EP19840201546,0.0257,1,1984,UKD74,0
EP19840201330,0.0029,1,1984,UKJ23,0
EP19850200475,0.0032,1,1985,UKJ23,0
EP19850200731,0.0026,1,1985,UKJ23,0
EP19800302444,0.0035,1,1980,UKJ24,0
EP19820303291,0.0012,3,1982,UKK30,0
EP19810304441,0.0007,1,1981,UKJ22,0
EP19830201173,0.0068,3,1983,UKJ42,0
EP19790300253,0.0003,1,1979,UKJ11,0
EP19820303667,0.0542,1,1982,UKI11,1
EP19790300818,0.0007,1,1979,UKD43,0
EP19840304474,0.0027,2,1984,GBZZZ,0
EP19820303219,0.0027,5,1982,UKH33,0
EP19810304014,0.0028,2,1981,UKD31,0
EP19820301273,0.0023,1,1982,UKE12,0
EP19840305018,0.0202,2,1984,UKD32,0
EP19820304828,0.0004,1,1982,UKD43,0
EP19810302726,0.0027,17,1981,UKK12,0
EP19840305541,0.0015,1,1984,UKM34,0
EP19810300855,0.0022,1,1981,UKK12,0
EP19810301255,0.0017,1,1981,UKK12,0
EP19830304614,0.0247,4,1983,UKJ42,0
EP19840305715,0.0045,1,1984,UKJ23,0
EP19800302798,0.0007,1,1980,UKD43,0
EP19790300983,0.0012,1,1979,UKE12,0
EP19840306325,0.0085,1,1984,UKM34,0
EP19820201253,0.002,2,1982,UKJ42,1
EP19820300795,0.0017,1,1982,UKJ34,0
EP19840201466,0.0013,1,1984,UKJ42,0
EP19800201031,0.0025,7,1980,UKJ42,0
EP19840110098,0.0069,2,1984,UKH33,0
EP19830302824,0.0172,9,1983,UKH33,0
EP19840104524,0.0227,5,1984,UKH33,0
EP19840302513,0.0122,1,1984,UKH14,0
EP19820302411,0.0008,3,1982,UKG13,0
EP19780300255,0.0032,2,1978,UKH23,0
EP19840301167,0.0037,1,1984,UKI23,0
EP19840301168,0.0027,1,1984,UKI23,0
EP19790300126,0.0027,1,1979,UKC21,0
EP19820303666,0.032,1,1982,UKI11,1
EP19830303419,0.0002,1,1983,UKD43,0
EP19820306459,0.0018,1,1982,GBZZZ,0
EP19830301419,0.0018,1,1983,UKJ33,0
EP19830301660,0.0009,4,1983,UKH33,0
EP19820105874,0.0024,1,1982,UKH23,0
EP19840301117,0.0002,1,1984,UKI12,0
EP19840111684,0.0029,1,1984,UKH33,0
EP19820303662,0.0014,1,1982,UKG24,0
EP19840309004,0.0272,7,1984,UKD12,0
EP19820301868,0.0047,3,1982,UKC21,0
EP19840308443,0.001,1,1984,UKI23,0
EP19830306715,0.0028,2,1983,UKH23,0
EP19830306718,0.0027,1,1983,GBZZZ,0
EP19830302665,0.0025,2,1983,UKJ14,0
EP19840303090,0.0241,6,1984,UKJ14,1
EP19830303389,0.0868,2,1983,UKJ42,0
EP19840100521,0.0279,4,1984,UKJ13,1
EP19840304672,0.0013,2,1984,UKG13,0
EP19820301161,0.0023,2,1982,UKK22,0
EP19820303804,0.0354,1,1982,UKJ13,0
EP19820303035,0.0106,2,1982,UKJ14,1
EP19840308160,0.0018,1,1984,UKD43,0
EP19820306772,0.002,3,1982,UKD43,0
EP19830306719,0.0027,1,1983,UKH23,0
EP19830303634,0.0185,4,1983,UKD43,0
EP19830300389,0.001,1,1983,GBZZZ,0
EP19820200221,0.0084,2,1981,UKJ13,0
EP19810303305,0.0027,1,1981,UKJ33,0
EP19810302176,0.0008,1,1981,UKJ11,0
EP19840303841,0.009,1,1984,UKD63,0
EP19850301688,0.0127,1,1985,GBZZZ,0
EP19840305595,0.0013,1,1984,UKK15,0
EP19810300750,0.0017,1,1981,UKK15,0
EP19820303950,0.0005,1,1982,UKG13,0
EP19830300321,0.0048,1,1983,UKJ11,0
EP19830304124,0.0002,1,1983,UKG13,0
EP19840308762,0.001,1,1984,UKE31,0
EP19840302350,0.0013,1,1984,UKE31,0
EP19790301261,0.0032,1,1979,UKJ22,0
EP19830304985,0.0014,4,1983,UKE31,0
EP19840308875,0.0011,1,1984,UKI11,0
EP19820903176,0.0018,1,1982,UKH33,0
EP19830303596,0.0021,7,1983,UKJ42,0
EP19840115346,0.0234,2,1984,UKJ23,1
EP19810304002,0.0013,2,1981,UKJ14,0
EP19840116350,0.0061,1,1984,UKF24,0
EP19820301191,0.0011,3,1982,UKD12,0
EP19820303154,0.0087,2,1982,UKJ23,0
EP19820302938,0.0034,1,1982,UKJ13,0
EP19810300912,0.0046,3,1981,UKJ23,0
EP19840306013,0.0006,1,1984,UKD43,0
EP19820304399,0.0023,2,1982,UKG12,0
EP19830810412,0.0201,1,1983,UKH12,0
EP19830810411,0.0049,1,1983,UKH12,0
EP19840308049,0.0009,1,1984,UKK15,0
EP19830301213,0.0075,2,1983,UKH14,0
EP19840308050,0.0009,1,1984,UKK15,0
EP19840308758,0.0215,1,1984,UKM34,1
EP19840301576,0.0035,1,1984,UKD43,0
EP19810304796,0.001,1,1981,UKI21,0
EP19840308397,0.0391,1,1984,GBZZZ,0
EP19840308333,0.0052,3,1984,UKK13,0
EP19840301902,0.0282,1,1984,UKC22,0
EP19840201759,0.0085,1,1984,UKD74,0
EP19840201776,0.0187,4,1984,UKD63,0
EP19840200593,0.0269,1,1984,UKD74,0
EP19840200812,0.0167,1,1984,UKD74,0
EP19840200813,0.0208,2,1984,UKD74,0
EP19840307143,0.0012,1,1984,UKJ23,0
EP19820306528,0.0006,1,1982,UKJ23,0
EP19840307953,0.0198,1,1984,UKJ42,0
EP19830307719,0.0861,3,1983,UKJ42,0
EP19830307128,0.0014,4,1983,UKD63,0
EP19840307993,0.0014,1,1984,UKD63,0
EP19790300986,0.0048,1,1979,UKM24,0
EP19840307823,0.0053,2,1984,UKD63,0
EP19810105189,0.004,1,1981,UKG13,0
EP19810301143,0.0009,1,1981,GBZZZ,0
EP19840308323,0.0052,1,1984,UKK13,0
EP19810105190,0.0082,1,1981,UKG13,0
EP19830300141,0.0003,1,1983,UKF22,0
EP19840300003,0.0025,4,1984,UKI23,1
EP19840307553,0.0073,2,1984,UKH23,0
EP19840307658,0.0163,3,1984,GBZZZ,0
EP19830304428,0.0041,1,1983,UKK15,0
EP19820301727,0.001,1,1982,UKE32,0
EP19840308335,0.0141,1,1984,UKJ11,0
EP19840301399,0.0011,2,1984,GBZZZ,0
EP19820303856,0.0009,1,1982,UKK12,0
EP19810302911,0.0002,1,1981,UKF12,0
EP19840402661,0.0212,1,1984,UKK13,0
EP19830401696,0.024,4,1983,UKK13,0
EP19830200819,0.0071,1,1983,UKJ42,0
EP19830300268,0.0033,4,1983,UKJ42,0
EP19840308445,0.014,4,1984,UKJ11,0
EP19840308508,0.0273,3,1984,UKJ23,0
EP19840307800,0.0219,1,1984,UKH33,0
EP19790301775,0.0208,1,1979,UKH33,0
EP19820306145,0.0273,1,1982,UKH33,0
EP19840308012,0.0059,1,1984,UKD12,0
EP19830300781,0.0008,1,1983,UKE42,0
EP19840308921,0.003,3,1984,UKE31,0
EP19820301450,0.003,1,1982,UKD31,0
EP19830303758,0.0029,1,1983,UKI23,0
EP19840301543,0.0105,1,1984,UKH33,0
EP19840301670,0.0254,2,1984,UKJ42,0
EP19840301011,0.0649,4,1984,UKD43,0
EP19840302131,0.0161,2,1984,UKH23,0
EP19810303917,0.0012,1,1981,UKG32,0
EP19830307531,0.0243,2,1983,UKH23,0
EP19840304870,0.051,1,1984,UKH23,0
EP19840302402,0.0173,2,1984,UKD74,0
EP19830300624,0.0288,2,1983,UKD63,0
EP19830300626,0.0438,1,1983,UKD63,0
EP19840302426,0.0018,2,1984,JE000,0
EP19820301685,0.0014,3,1982,UKH13,0
EP19840301808,0.0328,2,1984,UKE21,0
EP19800304093,0.0332,4,1980,UKC11,0
EP19810305417,0.003,1,1981,UKI23,0
EP19830300443,0.0006,1,1983,UKJ13,0
EP19820300881,0.0015,1,1982,UKE31,0
EP19840302322,0.0085,1,1984,UKH33,0
EP19820300460,0.0015,1,1982,UKM35,0
EP19830300716,0.0004,2,1983,UKD31,0
EP19840302710,0.0039,2,1984,UKG11,0
EP19840300991,0.0563,2,1984,UKJ23,0
EP19840300833,0.0011,1,1984,GBZZZ,0
EP19820304985,0.0047,3,1982,UKI11,0
EP19830300793,0.0003,2,1983,UKG13,0
EP19830301137,0.064,1,1983,UKD62,0
EP19830302078,0.0076,1,1983,UKD62,0
EP19820303663,0.0004,1,1982,UKJ23,0
EP19840302082,0.0041,1,1984,UKH13,0
EP19810810485,0.0011,1,1981,UKD31,0
EP19840302110,0.0008,1,1984,UKH33,0
EP19830304768,0.001,2,1983,UKH33,0
EP19820300523,0.001,2,1982,UKD12,0
EP19820305400,0.004,2,1982,GBZZZ,0
EP19840302409,0.0145,3,1984,UKD61,0
EP19840104249,0.0152,2,1984,UKJ42,0
EP19840104248,0.0269,3,1984,UKJ42,0
EP19820300267,0.0016,2,1982,UKI12,0
EP19840301206,0.0001,1,1984,UKD32,0
EP19820301619,0.0015,1,1982,UKD31,0
EP19800300330,0.0013,1,1980,UKH24,0
EP19820302568,0.0005,1,1982,GBZZZ,0
EP19830302679,0.0129,1,1983,UKJ11,1
EP19820304482,0.0329,1,1982,UKC11,0
EP19840300594,0.0076,2,1984,UKD32,0
EP19830301912,0.0113,2,1983,UKJ13,0
EP19820302104,0.0027,1,1982,UKJ13,0
EP19820302469,0.0012,1,1982,UKC22,0
EP19840301013,0.0446,1,1984,UKJ42,0
EP19840300339,0.005,2,1984,UKJ24,0
EP19820303821,0.0071,11,1982,UKJ24,0
EP19840300336,0.0066,4,1984,UKJ24,0
EP19820300748,0.0032,1,1982,GBZZZ,0
